Jurisdiction,Date,New Cases,7-day Average New Cases,Cumulative cases                          ,Population (2018),New Case Rate,7-Day Average New Case Rate,Cumulative Case Rate
Wayne,3/22/20,1,0.3,3,51276,2,0.6,5.9
Wayne,3/23/20,1,0.4,4,51276,2,0.8,7.8
Wayne,3/24/20,0,0.4,4,51276,0,0.8,7.8
Wayne,3/25/20,1,0.6,5,51276,2,1.1,9.8
Wayne,3/26/20,0,0.6,5,51276,0,1.1,9.8
Wayne,3/27/20,0,0.6,5,51276,0,1.1,9.8
Wayne,3/28/20,0,0.4,5,51276,0,0.8,9.8
Wayne,3/29/20,3,0.7,8,51276,5.9,1.4,15.6
Wayne,3/30/20,1,0.7,9,51276,2,1.4,17.6
Wayne,3/31/20,3,1.1,12,51276,5.9,2.2,23.4
Wayne,4/1/20,2,1.3,14,51276,3.9,2.5,27.3
Wayne,4/2/20,8,2.4,22,51276,15.6,4.7,42.9
Wayne,4/3/20,3,2.9,25,51276,5.9,5.6,48.8
Wayne,4/4/20,4,3.4,29,51276,7.8,6.7,56.6
Wayne,4/5/20,2,3.3,31,51276,3.9,6.4,60.5
Wayne,4/6/20,6,4,37,51276,11.7,7.8,72.2
Wayne,4/7/20,5,4.3,42,51276,9.8,8.4,81.9
Wayne,4/8/20,2,4.3,44,51276,3.9,8.4,85.8
Wayne,4/9/20,6,4,50,51276,11.7,7.8,97.5
Wayne,4/10/20,1,3.7,51,51276,2,7.2,99.5
Wayne,4/11/20,5,3.9,56,51276,9.8,7.5,109.2
Wayne,4/12/20,5,4.3,61,51276,9.8,8.4,119
Wayne,4/13/20,3,3.9,64,51276,5.9,7.5,124.8
Wayne,4/14/20,4,3.7,68,51276,7.8,7.2,132.6
Wayne,4/15/20,3,3.9,71,51276,5.9,7.5,138.5
Wayne,4/16/20,3,3.4,74,51276,5.9,6.7,144.3
Wayne,4/17/20,1,3.4,75,51276,2,6.7,146.3
Wayne,4/18/20,0,2.7,75,51276,0,5.3,146.3
Wayne,4/19/20,1,2.1,76,51276,2,4.2,148.2
Wayne,4/20/20,1,1.9,77,51276,2,3.6,150.2
Wayne,4/21/20,0,1.3,77,51276,0,2.5,150.2
Wayne,4/22/20,1,1,78,51276,2,2,152.1
Wayne,4/23/20,2,0.9,80,51276,3.9,1.7,156
Wayne,4/24/20,5,1.4,85,51276,9.8,2.8,165.8
Wayne,4/25/20,0,1.4,85,51276,0,2.8,165.8
Wayne,4/26/20,1,1.4,86,51276,2,2.8,167.7
Wayne,4/27/20,0,1.3,86,51276,0,2.5,167.7
Wayne,4/28/20,2,1.6,88,51276,3.9,3.1,171.6
Wayne,4/29/20,5,2.1,93,51276,9.8,4.2,181.4
Wayne,4/30/20,2,2.1,95,51276,3.9,4.2,185.3
Wayne,5/1/20,2,1.7,97,51276,3.9,3.3,189.2
Wayne,5/2/20,5,2.4,102,51276,9.8,4.7,198.9
Wayne,5/3/20,0,2.3,102,51276,0,4.5,198.9
Wayne,5/4/20,0,2.3,102,51276,0,4.5,198.9
Wayne,5/5/20,0,2,102,51276,0,3.9,198.9
Wayne,5/6/20,2,1.6,104,51276,3.9,3.1,202.8
Wayne,5/7/20,1,1.4,105,51276,2,2.8,204.8
Wayne,5/8/20,2,1.4,107,51276,3.9,2.8,208.7
Wayne,5/9/20,1,0.9,108,51276,2,1.7,210.6
Wayne,5/10/20,0,0.9,108,51276,0,1.7,210.6
Wayne,5/11/20,0,0.9,108,51276,0,1.7,210.6
Wayne,5/12/20,0,0.9,108,51276,0,1.7,210.6
Wayne,5/13/20,0,0.6,108,51276,0,1.1,210.6
Wayne,5/14/20,0,0.4,108,51276,0,0.8,210.6
Wayne,5/15/20,1,0.3,109,51276,2,0.6,212.6
Wayne,5/16/20,0,0.1,109,51276,0,0.3,212.6
Wayne,5/17/20,1,0.3,110,51276,2,0.6,214.5
Wayne,5/18/20,1,0.4,111,51276,2,0.8,216.5
Wayne,5/19/20,0,0.4,111,51276,0,0.8,216.5
Wayne,5/20/20,2,0.7,113,51276,3.9,1.4,220.4
Wayne,5/21/20,3,1.1,116,51276,5.9,2.2,226.2
Wayne,5/22/20,2,1.3,118,51276,3.9,2.5,230.1
Wayne,5/23/20,0,1.3,118,51276,0,2.5,230.1
Wayne,5/24/20,1,1.3,119,51276,2,2.5,232.1
Wayne,5/25/20,0,1.1,119,51276,0,2.2,232.1
Wayne,5/26/20,0,1.1,119,51276,0,2.2,232.1
Wayne,5/27/20,0,0.9,119,51276,0,1.7,232.1
Wayne,5/28/20,1,0.6,120,51276,2,1.1,234
Wayne,5/29/20,0,0.3,120,51276,0,0.6,234
Wayne,5/30/20,0,0.3,120,51276,0,0.6,234
Wayne,5/31/20,1,0.3,121,51276,2,0.6,236
Wayne,6/1/20,0,0.3,121,51276,0,0.6,236
Wayne,6/2/20,0,0.3,121,51276,0,0.6,236
Wayne,6/3/20,1,0.4,122,51276,2,0.8,237.9
Wayne,6/4/20,1,0.4,123,51276,2,0.8,239.9
Wayne,6/5/20,1,0.6,124,51276,2,1.1,241.8
Wayne,6/6/20,0,0.6,124,51276,0,1.1,241.8
Wayne,6/7/20,0,0.4,124,51276,0,0.8,241.8
Wayne,6/8/20,0,0.4,124,51276,0,0.8,241.8
Wayne,6/9/20,0,0.4,124,51276,0,0.8,241.8
Wayne,6/10/20,2,0.6,126,51276,3.9,1.1,245.7
Wayne,6/11/20,0,0.4,126,51276,0,0.8,245.7
Wayne,6/12/20,1,0.4,127,51276,2,0.8,247.7
Wayne,6/13/20,0,0.4,127,51276,0,0.8,247.7
Wayne,6/14/20,0,0.4,127,51276,0,0.8,247.7
Wayne,6/15/20,0,0.4,127,51276,0,0.8,247.7
Wayne,6/16/20,0,0.4,127,51276,0,0.8,247.7
Wayne,6/17/20,2,0.4,129,51276,3.9,0.8,251.6
Wayne,6/18/20,0,0.4,129,51276,0,0.8,251.6
Wayne,6/19/20,1,0.4,130,51276,2,0.8,253.5
Wayne,6/20/20,0,0.4,130,51276,0,0.8,253.5
Wayne,6/21/20,0,0.4,130,51276,0,0.8,253.5
Wayne,6/22/20,1,0.6,131,51276,2,1.1,255.5
Wayne,6/23/20,0,0.6,131,51276,0,1.1,255.5
Wayne,6/24/20,0,0.3,131,51276,0,0.6,255.5
Wayne,6/25/20,3,0.7,134,51276,5.9,1.4,261.3
Wayne,6/26/20,3,1,137,51276,5.9,2,267.2
Wayne,6/27/20,2,1.3,139,51276,3.9,2.5,271.1
Wayne,6/28/20,0,1.3,139,51276,0,2.5,271.1
Wayne,6/29/20,1,1.3,140,51276,2,2.5,273
Wayne,6/30/20,0,1.3,140,51276,0,2.5,273
Wayne,7/1/20,0,1.3,140,51276,0,2.5,273
Wayne,7/2/20,1,1,141,51276,2,2,275
Wayne,7/3/20,0,0.6,141,51276,0,1.1,275
Wayne,7/4/20,0,0.3,141,51276,0,0.6,275
Wayne,7/5/20,0,0.3,141,51276,0,0.6,275
Wayne,7/6/20,0,0.1,141,51276,0,0.3,275
Wayne,7/7/20,0,0.1,141,51276,0,0.3,275
Wayne,7/8/20,0,0.1,141,51276,0,0.3,275
Wayne,7/9/20,0,0,141,51276,0,0,275
Wayne,7/10/20,0,0,141,51276,0,0,275
Wayne,7/11/20,0,0,141,51276,0,0,275
Wayne,7/12/20,0,0,141,51276,0,0,275
Wayne,7/13/20,0,0,141,51276,0,0,275
Wayne,7/14/20,1,0.1,142,51276,2,0.3,276.9
Wayne,7/15/20,1,0.3,143,51276,2,0.6,278.9
Wayne,7/16/20,3,0.7,146,51276,5.9,1.4,284.7
Wayne,7/17/20,1,0.9,147,51276,2,1.7,286.7
Wayne,7/18/20,0,0.9,147,51276,0,1.7,286.7
Wayne,7/19/20,0,0.9,147,51276,0,1.7,286.7
Wayne,7/20/20,1,1,148,51276,2,2,288.6
Wayne,7/21/20,0,0.9,148,51276,0,1.7,288.6
Wayne,7/22/20,2,1,150,51276,3.9,2,292.5
Wayne,7/23/20,1,0.7,151,51276,2,1.4,294.5
Wayne,7/24/20,1,0.7,152,51276,2,1.4,296.4
Wayne,7/25/20,1,0.9,153,51276,2,1.7,298.4
Wayne,7/26/20,1,1,154,51276,2,2,300.3
Wayne,7/27/20,0,0.9,154,51276,0,1.7,300.3
Wayne,7/28/20,0,0.9,154,51276,0,1.7,300.3
Wayne,7/29/20,2,0.9,156,51276,3.9,1.7,304.2
Wayne,7/30/20,0,0.7,156,51276,0,1.4,304.2
Wayne,7/31/20,1,0.7,157,51276,2,1.4,306.2
Wayne,8/1/20,0,0.6,157,51276,0,1.1,306.2
Wayne,8/2/20,0,0.4,157,51276,0,0.8,306.2
Wayne,8/3/20,0,0.4,157,51276,0,0.8,306.2
Wayne,8/4/20,0,0.4,157,51276,0,0.8,306.2
Wayne,8/5/20,0,0.1,157,51276,0,0.3,306.2
Wayne,8/6/20,1,0.3,158,51276,2,0.6,308.1
Wayne,8/7/20,1,0.3,159,51276,2,0.6,310.1
Wayne,8/8/20,1,0.4,160,51276,2,0.8,312
Wayne,8/9/20,2,0.7,162,51276,3.9,1.4,315.9
Wayne,8/10/20,0,0.7,162,51276,0,1.4,315.9
Wayne,8/11/20,0,0.7,162,51276,0,1.4,315.9
Wayne,8/12/20,0,0.7,162,51276,0,1.4,315.9
Wayne,8/13/20,0,0.6,162,51276,0,1.1,315.9
Wayne,8/14/20,0,0.4,162,51276,0,0.8,315.9
Wayne,8/15/20,1,0.4,163,51276,2,0.8,317.9
Wayne,8/16/20,1,0.3,164,51276,2,0.6,319.8
Wayne,8/17/20,1,0.4,165,51276,2,0.8,321.8
Wayne,8/18/20,0,0.4,165,51276,0,0.8,321.8
Wayne,8/19/20,3,0.9,168,51276,5.9,1.7,327.6
Wayne,8/20/20,1,1,169,51276,2,2,329.6
Wayne,8/21/20,0,1,169,51276,0,2,329.6
Wayne,8/22/20,1,1,170,51276,2,2,331.5
Wayne,8/23/20,0,0.9,170,51276,0,1.7,331.5
Wayne,8/24/20,3,1.1,173,51276,5.9,2.2,337.4
Wayne,8/25/20,1,1.3,174,51276,2,2.5,339.3
Wayne,8/26/20,0,0.9,174,51276,0,1.7,339.3
Wayne,8/27/20,0,0.7,174,51276,0,1.4,339.3
Wayne,8/28/20,1,0.9,175,51276,2,1.7,341.3
Wayne,8/29/20,0,0.7,175,51276,0,1.4,341.3
Wayne,8/30/20,0,0.7,175,51276,0,1.4,341.3
Wayne,8/31/20,3,0.7,178,51276,5.9,1.4,347.1
Wayne,9/1/20,2,0.9,180,51276,3.9,1.7,351
Wayne,9/2/20,0,0.9,180,51276,0,1.7,351
Wayne,9/3/20,3,1.3,183,51276,5.9,2.5,356.9
Wayne,9/4/20,4,1.7,187,51276,7.8,3.3,364.7
Wayne,9/5/20,3,2.1,190,51276,5.9,4.2,370.5
Wayne,9/6/20,5,2.9,195,51276,9.8,5.6,380.3
Wayne,9/7/20,0,2.4,195,51276,0,4.7,380.3
Wayne,9/8/20,0,2.1,195,51276,0,4.2,380.3
Wayne,9/9/20,1,2.3,196,51276,2,4.5,382.2
Wayne,9/10/20,2,2.1,198,51276,3.9,4.2,386.1
Wayne,9/11/20,1,1.7,199,51276,2,3.3,388.1
Wayne,9/12/20,0,1.3,199,51276,0,2.5,388.1
Wayne,9/13/20,2,0.9,201,51276,3.9,1.7,392
Wayne,9/14/20,1,1,202,51276,2,2,393.9
Wayne,9/15/20,0,1,202,51276,0,2,393.9
Wayne,9/16/20,6,1.7,208,51276,11.7,3.3,405.6
Wayne,9/17/20,3,1.9,211,51276,5.9,3.6,411.5
Wayne,9/18/20,0,1.7,211,51276,0,3.3,411.5
Wayne,9/19/20,4,2.3,215,51276,7.8,4.5,419.3
Wayne,9/20/20,0,2,215,51276,0,3.9,419.3
Wayne,9/21/20,3,2.3,218,51276,5.9,4.5,425.2
Wayne,9/22/20,3,2.7,221,51276,5.9,5.3,431
Wayne,9/23/20,2,2.1,223,51276,3.9,4.2,434.9
Wayne,9/24/20,1,1.9,224,51276,2,3.6,436.9
Wayne,9/25/20,3,2.3,227,51276,5.9,4.5,442.7
Wayne,9/26/20,6,2.6,233,51276,11.7,5,454.4
Wayne,9/27/20,1,2.7,234,51276,2,5.3,456.4
Wayne,9/28/20,4,2.9,238,51276,7.8,5.6,464.2
Wayne,9/29/20,0,2.4,238,51276,0,4.7,464.2
Wayne,9/30/20,7,3.1,245,51276,13.7,6.1,477.8
Wayne,10/1/20,7,4,252,51276,13.7,7.8,491.5
Wayne,10/2/20,3,4,255,51276,5.9,7.8,497.3
Wayne,10/3/20,1,3.3,256,51276,2,6.4,499.3
Wayne,10/4/20,1,3.3,257,51276,2,6.4,501.2
Wayne,10/5/20,1,2.9,258,51276,2,5.6,503.2
Wayne,10/6/20,3,3.3,261,51276,5.9,6.4,509
Wayne,10/7/20,0,2.3,261,51276,0,4.5,509
Wayne,10/8/20,2,1.6,263,51276,3.9,3.1,512.9
Wayne,10/9/20,1,1.3,264,51276,2,2.5,514.9
Wayne,10/10/20,0,1.1,264,51276,0,2.2,514.9
Wayne,10/11/20,0,1,264,51276,0,2,514.9
Wayne,10/12/20,2,1.1,266,51276,3.9,2.2,518.8
Wayne,10/13/20,2,1,268,51276,3.9,2,522.7
Wayne,10/14/20,1,1.1,269,51276,2,2.2,524.6
Wayne,10/15/20,8,2,277,51276,15.6,3.9,540.2
Wayne,10/16/20,1,2,278,51276,2,3.9,542.2
Wayne,10/17/20,2,2.3,280,51276,3.9,4.5,546.1
Wayne,10/18/20,0,2.3,280,51276,0,4.5,546.1
Wayne,10/19/20,2,2.3,282,51276,3.9,4.5,550
Wayne,10/20/20,0,2,282,51276,0,3.9,550
Wayne,10/21/20,1,2,283,51276,2,3.9,551.9
Wayne,10/22/20,1,1,284,51276,2,2,553.9
Wayne,10/23/20,0,0.9,284,51276,0,1.7,553.9
Wayne,10/24/20,0,0.6,284,51276,0,1.1,553.9
Wayne,10/25/20,0,0.6,284,51276,0,1.1,553.9
Wayne,10/26/20,0,0.3,284,51276,0,0.6,553.9
Wayne,10/27/20,1,0.4,285,51276,2,0.8,555.8
Wayne,10/28/20,4,0.9,289,51276,7.8,1.7,563.6
Wayne,10/29/20,1,0.9,290,51276,2,1.7,565.6
Wayne,10/30/20,2,1.1,292,51276,3.9,2.2,569.5
Wayne,10/31/20,1,1.3,293,51276,2,2.5,571.4
Wayne,11/1/20,0,1.3,293,51276,0,2.5,571.4
Wayne,11/2/20,1,1.4,294,51276,2,2.8,573.4
Wayne,11/3/20,3,1.7,297,51276,5.9,3.3,579.2
Wayne,11/4/20,0,1.1,297,51276,0,2.2,579.2
Wayne,11/5/20,6,1.9,303,51276,11.7,3.6,590.9
Wayne,11/6/20,6,2.4,309,51276,11.7,4.7,602.6
Wayne,11/7/20,7,3.3,316,51276,13.7,6.4,616.3
Wayne,11/8/20,1,3.4,317,51276,2,6.7,618.2
Wayne,11/9/20,7,4.3,324,51276,13.7,8.4,631.9
Wayne,11/10/20,3,4.3,327,51276,5.9,8.4,637.7
Wayne,11/11/20,4,4.9,331,51276,7.8,9.5,645.5
Wayne,11/12/20,5,4.7,336,51276,9.8,9.2,655.3
Wayne,11/13/20,4,4.4,340,51276,7.8,8.6,663.1
Wayne,11/14/20,7,4.4,347,51276,13.7,8.6,676.7
Wayne,11/15/20,3,4.7,350,51276,5.9,9.2,682.6
Wayne,11/16/20,5,4.4,355,51276,9.8,8.6,692.3
Wayne,11/17/20,6,4.9,361,51276,11.7,9.5,704
Wayne,11/18/20,12,6,373,51276,23.4,11.7,727.4
Wayne,11/19/20,10,6.7,383,51276,19.5,13.1,746.9
Wayne,11/20/20,9,7.4,392,51276,17.6,14.5,764.5
Wayne,11/21/20,10,7.9,402,51276,19.5,15.3,784
Wayne,11/22/20,6,8.3,408,51276,11.7,16.2,795.7
Wayne,11/23/20,11,9.1,419,51276,21.5,17.8,817.1
Wayne,11/24/20,11,9.9,430,51276,21.5,19.2,838.6
Wayne,11/25/20,19,10.9,449,51276,37.1,21.2,875.7
Wayne,11/26/20,13,11.3,462,51276,25.4,22,901
Wayne,11/27/20,17,12.4,479,51276,33.2,24.2,934.2
Wayne,11/28/20,47,17.7,526,51276,91.7,34.5,1025.8
Wayne,11/29/20,12,18.6,538,51276,23.4,36.2,1049.2
Westmoreland,3/1/20,0,,0,350611,0,,0
Westmoreland,3/2/20,0,,0,350611,0,,0
Westmoreland,3/3/20,0,,0,350611,0,,0
Westmoreland,3/4/20,0,,0,350611,0,,0
Westmoreland,3/5/20,0,,0,350611,0,,0
Westmoreland,3/6/20,0,,0,350611,0,,0
Westmoreland,3/7/20,0,,0,350611,0,,0
Westmoreland,3/8/20,0,0,0,350611,0,0,0
Westmoreland,3/9/20,0,0,0,350611,0,0,0
Westmoreland,3/10/20,0,0,0,350611,0,0,0
Westmoreland,3/11/20,0,0,0,350611,0,0,0
Westmoreland,3/12/20,0,0,0,350611,0,0,0
Westmoreland,3/13/20,0,0,0,350611,0,0,0
Westmoreland,3/14/20,0,0,0,350611,0,0,0
Westmoreland,3/15/20,0,0,0,350611,0,0,0
Westmoreland,3/16/20,0,0,0,350611,0,0,0
Westmoreland,3/17/20,0,0,0,350611,0,0,0
Westmoreland,3/18/20,2,0.3,2,350611,0.6,0.1,0.6
Westmoreland,3/19/20,3,0.7,5,350611,0.9,0.2,1.4
Westmoreland,3/20/20,0,0.7,5,350611,0,0.2,1.4
Westmoreland,3/21/20,0,0.7,5,350611,0,0.2,1.4
Westmoreland,3/22/20,2,1,7,350611,0.6,0.3,2
Westmoreland,3/23/20,5,1.7,12,350611,1.4,0.5,3.4
Westmoreland,3/24/20,6,2.6,18,350611,1.7,0.7,5.1
Westmoreland,3/25/20,6,3.1,24,350611,1.7,0.9,6.8
Westmoreland,3/26/20,8,3.9,32,350611,2.3,1.1,9.1
Westmoreland,3/27/20,12,5.6,44,350611,3.4,1.6,12.5
Westmoreland,3/28/20,5,6.3,49,350611,1.4,1.8,14
Westmoreland,3/29/20,8,7.1,57,350611,2.3,2,16.3
Westmoreland,3/30/20,8,7.6,65,350611,2.3,2.2,18.5
Westmoreland,3/31/20,12,8.4,77,350611,3.4,2.4,22
Westmoreland,4/1/20,13,9.4,90,350611,3.7,2.7,25.7
Westmoreland,4/2/20,27,12.1,117,350611,7.7,3.5,33.4
Westmoreland,4/3/20,24,13.9,141,350611,6.8,4,40.2
Westmoreland,4/4/20,12,14.9,153,350611,3.4,4.2,43.6
Westmoreland,4/5/20,10,15.1,163,350611,2.9,4.3,46.5
Westmoreland,4/6/20,18,16.6,181,350611,5.1,4.7,51.6
Westmoreland,4/7/20,9,16.1,190,350611,2.6,4.6,54.2
Westmoreland,4/8/20,7,15.3,197,350611,2,4.4,56.2
Westmoreland,4/9/20,11,13,208,350611,3.1,3.7,59.3
Westmoreland,4/10/20,16,11.9,224,350611,4.6,3.4,63.9
Westmoreland,4/11/20,4,10.7,228,350611,1.1,3.1,65
Westmoreland,4/12/20,8,10.4,236,350611,2.3,3,67.3
Westmoreland,4/13/20,2,8.1,238,350611,0.6,2.3,67.9
Westmoreland,4/14/20,7,7.9,245,350611,2,2.2,69.9
Westmoreland,4/15/20,2,7.1,247,350611,0.6,2,70.4
Westmoreland,4/16/20,11,7.1,258,350611,3.1,2,73.6
Westmoreland,4/17/20,30,9.1,288,350611,8.6,2.6,82.1
Westmoreland,4/18/20,4,9.1,292,350611,1.1,2.6,83.3
Westmoreland,4/19/20,3,8.4,295,350611,0.9,2.4,84.1
Westmoreland,4/20/20,3,8.6,298,350611,0.9,2.4,85
Westmoreland,4/21/20,6,8.4,304,350611,1.7,2.4,86.7
Westmoreland,4/22/20,9,9.4,313,350611,2.6,2.7,89.3
Westmoreland,4/23/20,14,9.9,327,350611,4,2.8,93.3
Westmoreland,4/24/20,38,11,365,350611,10.8,3.1,104.1
Westmoreland,4/25/20,14,12.4,379,350611,4,3.5,108.1
Westmoreland,4/26/20,5,12.7,384,350611,1.4,3.6,109.5
Westmoreland,4/27/20,6,13.1,390,350611,1.7,3.7,111.2
Westmoreland,4/28/20,1,12.4,391,350611,0.3,3.5,111.5
Westmoreland,4/29/20,4,11.7,395,350611,1.1,3.3,112.7
Westmoreland,4/30/20,2,10,397,350611,0.6,2.9,113.2
Westmoreland,5/1/20,4,5.1,401,350611,1.1,1.5,114.4
Westmoreland,5/2/20,5,3.9,406,350611,1.4,1.1,115.8
Westmoreland,5/3/20,2,3.4,408,350611,0.6,1,116.4
Westmoreland,5/4/20,1,2.7,409,350611,0.3,0.8,116.7
Westmoreland,5/5/20,3,3,412,350611,0.9,0.9,117.5
Westmoreland,5/6/20,3,2.9,415,350611,0.9,0.8,118.4
Westmoreland,5/7/20,4,3.1,419,350611,1.1,0.9,119.5
Westmoreland,5/8/20,2,2.9,421,350611,0.6,0.8,120.1
Westmoreland,5/9/20,2,2.4,423,350611,0.6,0.7,120.6
Westmoreland,5/10/20,0,2.1,423,350611,0,0.6,120.6
Westmoreland,5/11/20,0,2,423,350611,0,0.6,120.6
Westmoreland,5/12/20,1,1.7,424,350611,0.3,0.5,120.9
Westmoreland,5/13/20,4,1.9,428,350611,1.1,0.5,122.1
Westmoreland,5/14/20,0,1.3,428,350611,0,0.4,122.1
Westmoreland,5/15/20,0,1,428,350611,0,0.3,122.1
Westmoreland,5/16/20,4,1.3,432,350611,1.1,0.4,123.2
Westmoreland,5/17/20,2,1.6,434,350611,0.6,0.4,123.8
Westmoreland,5/18/20,0,1.6,434,350611,0,0.4,123.8
Westmoreland,5/19/20,0,1.4,434,350611,0,0.4,123.8
Westmoreland,5/20/20,6,1.7,440,350611,1.7,0.5,125.5
Westmoreland,5/21/20,2,2,442,350611,0.6,0.6,126.1
Westmoreland,5/22/20,2,2.3,444,350611,0.6,0.7,126.6
Westmoreland,5/23/20,3,2.1,447,350611,0.9,0.6,127.5
Westmoreland,5/24/20,1,2,448,350611,0.3,0.6,127.8
Westmoreland,5/25/20,1,2.1,449,350611,0.3,0.6,128.1
Westmoreland,5/26/20,0,2.1,449,350611,0,0.6,128.1
Westmoreland,5/27/20,0,1.3,449,350611,0,0.4,128.1
Westmoreland,5/28/20,2,1.3,451,350611,0.6,0.4,128.6
Westmoreland,5/29/20,3,1.4,454,350611,0.9,0.4,129.5
Westmoreland,5/30/20,2,1.3,456,350611,0.6,0.4,130.1
Westmoreland,5/31/20,0,1.1,456,350611,0,0.3,130.1
Westmoreland,6/1/20,2,1.3,458,350611,0.6,0.4,130.6
Westmoreland,6/2/20,2,1.6,460,350611,0.6,0.4,131.2
Westmoreland,6/3/20,1,1.7,461,350611,0.3,0.5,131.5
Westmoreland,6/4/20,1,1.6,462,350611,0.3,0.4,131.8
Westmoreland,6/5/20,1,1.3,463,350611,0.3,0.4,132.1
Westmoreland,6/6/20,3,1.4,466,350611,0.9,0.4,132.9
Westmoreland,6/7/20,3,1.9,469,350611,0.9,0.5,133.8
Westmoreland,6/8/20,5,2.3,474,350611,1.4,0.7,135.2
Westmoreland,6/9/20,5,2.7,479,350611,1.4,0.8,136.6
